spectrum_id,file_name,rruff_official_id,rruff_official_name,rruff_url,excitation_nm,rruff_status,label_category_final,split_v3,qc_status,qc_reason,recommended_action,provenance_confidence
PARENT_0670,Kellyite__R060903__Raman__785__0__unoriented__Raman_Data_RAW__14088,R060903,Kellyite,https://rruff.info/R060903,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0675,Manandonite__R060968__Raman__785__0__unoriented__Raman_Data_RAW__13817,R060968,Manandonite,https://rruff.info/R060968,785.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0676,Manandonite__R060968__Raman__532__0__unoriented__Raman_Data_RAW__13821,R060968,Manandonite,https://rruff.info/R060968,532.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0679,Mcgillite__R110206__Raman__532__0__unoriented__Raman_Data_RAW__36009,R110206,Mcgillite,https://rruff.info/R110206,532.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0680,Mcgillite__R110206__Raman__780__0__unoriented__Raman_Data_RAW__36011,R110206,Mcgillite,https://rruff.info/R110206,780.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0713,Nelenite__R120148__Raman__532__0__unoriented__Raman_Data_RAW__37299,R120148,Nelenite,https://rruff.info/R120148,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0714,Nelenite__R120148__Raman__780__0__unoriented__Raman_Data_RAW__37303,R120148,Nelenite,https://rruff.info/R120148,780.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0715,Nelenite__R120150__Raman__532__0__unoriented__Raman_Data_RAW__38105,R120150,Nelenite,https://rruff.info/R120150,532.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Other Silicates,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0716,Nelenite__R120150__Raman__780__0__unoriented__Raman_Data_RAW__38107,R120150,Nelenite,https://rruff.info/R120150,780.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Other Silicates,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0717,Nepouite__R120106__Raman__532__0__unoriented__Raman_Data_RAW__36938,R120106,Nepouite,https://rruff.info/R120106,532.0,The identification of this mineral is not yet confirmed.,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0718,Nepouite__R120106__Raman__780__0__unoriented__Raman_Data_RAW__36936,R120106,Nepouite,https://rruff.info/R120106,780.0,The identification of this mineral is not yet confirmed.,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0744,PyrosmaliteFe__R050158__Raman__514__0__unoriented__Raman_Data_RAW__10174,R050158,Pyrosmalite-(Fe),https://rruff.info/R050158,514.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0745,PyrosmaliteFe__R050158__Raman__532__0__unoriented__Raman_Data_RAW__27664,R050158,Pyrosmalite-(Fe),https://rruff.info/R050158,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0746,PyrosmaliteFe__R050158__Raman__780__0__unoriented__Raman_Data_RAW__27666,R050158,Pyrosmalite-(Fe),https://rruff.info/R050158,780.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0747,PyrosmaliteFe__R060438__Raman__532__0__unoriented__Raman_Data_RAW__35012,R060438,Pyrosmalite-(Fe),https://rruff.info/R060438,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0748,PyrosmaliteFe__R060438__Raman__780__0__unoriented__Raman_Data_RAW__35016,R060438,Pyrosmalite-(Fe),https://rruff.info/R060438,780.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0749,PyrosmaliteFe__R070313__Raman__532__0__unoriented__Raman_Data_RAW__20608,R070313,Pyrosmalite-(Fe),https://rruff.info/R070313,532.0,The identification of this mineral has been confirmed only by X-ray diffraction,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0750,PyrosmaliteFe__R070313__Raman__785__0__unoriented__Raman_Data_RAW__20610,R070313,Pyrosmalite-(Fe),https://rruff.info/R070313,785.0,The identification of this mineral has been confirmed only by X-ray diffraction,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0751,PyrosmaliteMn__R110207__Raman__532__0__unoriented__Raman_Data_RAW__36017,R110207,Pyrosmalite-(Mn),https://rruff.info/R110207,532.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0752,PyrosmaliteMn__R110207__Raman__780__0__unoriented__Raman_Data_RAW__36019,R110207,Pyrosmalite-(Mn),https://rruff.info/R110207,780.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0755,Stilpnomelane__R060334__Raman__532__0__unoriented__Raman_Data_RAW__36840,R060334,Stilpnomelane,https://rruff.info/R060334,532.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Other Silicates,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0756,Stilpnomelane__R060334__Raman__780__0__unoriented__Raman_Data_RAW__36842,R060334,Stilpnomelane,https://rruff.info/R060334,780.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Other Silicates,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0757,Stilpnomelane__R070696__Raman__780__0__unoriented__Raman_Data_RAW__23086,R070696,Stilpnomelane,https://rruff.info/R070696,780.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Other Silicates,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0758,Stilpnomelane__R070696__Raman__532__0__unoriented__Raman_Data_RAW__23088,R070696,Stilpnomelane,https://rruff.info/R070696,532.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Other Silicates,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0759,Stilpnomelane__R110195__Raman__532__0__unoriented__Raman_Data_RAW__36037,R110195,Stilpnomelane,https://rruff.info/R110195,532.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0760,Stilpnomelane__R110195__Raman__780__0__unoriented__Raman_Data_RAW__36039,R110195,Stilpnomelane,https://rruff.info/R110195,780.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Other Silicates,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0495,Hematite__R040024__Raman__785__0__unoriented__Raman_Data_RAW__9722,R040024,Hematite,https://rruff.info/R040024,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Oxides/Hydroxides,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0496,Hematite__R040024__Raman__532__0__unoriented__Raman_Data_RAW__14831,R040024,Hematite,https://rruff.info/R040024,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Oxides/Hydroxides,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
