spectrum_id,file_name_clean,major_category,subtype_label,source_type,source_id,parent_group,split_main,split_zero_shot_protocol,qc_status
PARENT_0621,Annite__R060211__Raman__532__0__unoriented__Raman_Data_RAW__39792,Mica,Annite,RRUFF database,R060211,RRUFF database__R060211,train,earth_train_pool,review_required
PARENT_0622,Annite__R060211__Raman__780__0__unoriented__Raman_Data_RAW__39794,Mica,Annite,RRUFF database,R060211,RRUFF database__R060211,train,earth_train_pool,review_required
PARENT_0623,Antigorite__R070228__Raman__532__0__unoriented__Raman_Data_RAW__20103,Serpentine,Antigorite,RRUFF database,R070228,RRUFF database__R070228,train,earth_train_pool,review_required
PARENT_0624,Antigorite__R070228__Raman__785__0__unoriented__Raman_Data_RAW__20105,Serpentine,Antigorite,RRUFF database,R070228,RRUFF database__R070228,train,earth_train_pool,review_required
PARENT_0625,Bannisterite__R060817__Raman__532__0__unoriented__Raman_Data_RAW__12820,Other Silicates,Bannisterite,RRUFF database,R060817,RRUFF database__R060817,train,earth_train_pool,include_pending_manual_review
PARENT_0626,Bannisterite__R060817__Raman__785__0__unoriented__Raman_Data_RAW__14676,Other Silicates,Bannisterite,RRUFF database,R060817,RRUFF database__R060817,train,earth_train_pool,include_pending_manual_review
PARENT_0627,Borocookeite__R080076__Raman__532__0__unoriented__Raman_Data_RAW__28027,Other Silicates,Bannisterite,RRUFF database,R080076,RRUFF database__R080076,train,earth_train_pool,include_pending_manual_review
PARENT_0628,Borocookeite__R080076__Raman__780__0__unoriented__Raman_Data_RAW__28029,Other Silicates,Bannisterite,RRUFF database,R080076,RRUFF database__R080076,train,earth_train_pool,include_pending_manual_review
PARENT_0629,Caryopilite__R070180__Raman__532__0__unoriented__Raman_Data_RAW__19069,Other Silicates,Caryopilite,RRUFF database,R070180,RRUFF database__R070180,val,earth_train_pool,include_pending_manual_review
PARENT_0630,Caryopilite__R070180__Raman__785__0__unoriented__Raman_Data_RAW__19071,Other Silicates,Caryopilite,RRUFF database,R070180,RRUFF database__R070180,val,earth_train_pool,include_pending_manual_review
PARENT_0631,Chamosite__R060188__Raman__532__0__unoriented__Raman_Data_RAW__33229,Clay,Chamosite,RRUFF database,R060188,RRUFF database__R060188,train,earth_train_pool,review_required
PARENT_0632,Chamosite__R060188__Raman__780__0__unoriented__Raman_Data_RAW__33231,Clay,Chamosite,RRUFF database,R060188,RRUFF database__R060188,train,earth_train_pool,review_required
PARENT_0633,Chrysotile__R070088__Raman__532__0__unoriented__Raman_Data_RAW__17431,Serpentine,Chrysotile,RRUFF database,R070088,RRUFF database__R070088,train,earth_train_pool,review_required
PARENT_0634,Chrysotile__R070088__Raman__785__0__unoriented__Raman_Data_RAW__15057,Serpentine,Chrysotile,RRUFF database,R070088,RRUFF database__R070088,train,earth_train_pool,review_required
PARENT_0635,Chrysotile__R070355__Raman__532__0__unoriented__Raman_Data_RAW__21589,Serpentine,Chrysotile,RRUFF database,R070355,RRUFF database__R070355,val,earth_train_pool,review_required
PARENT_0636,Chrysotile__R070355__Raman__785__0__unoriented__Raman_Data_RAW__21587,Serpentine,Chrysotile,RRUFF database,R070355,RRUFF database__R070355,val,earth_train_pool,review_required
PARENT_0637,Clinochlore__R060725__Raman__532__0__unoriented__Raman_Data_RAW__12272,Other Silicates,Clinochlore,RRUFF database,R060725,RRUFF database__R060725,test,earth_train_pool,include_pending_manual_review
PARENT_0638,Clinochlore__R060725__Raman__785__0__unoriented__Raman_Data_RAW__16810,Other Silicates,Clinochlore,RRUFF database,R060725,RRUFF database__R060725,test,earth_train_pool,include_pending_manual_review
PARENT_0639,Clinochlore__R061080__Raman__785__0__unoriented__Raman_Data_RAW__18547,Other Silicates,Clinochlore,RRUFF database,R061080,RRUFF database__R061080,train,earth_train_pool,include_pending_manual_review
PARENT_0640,Clinochlore__R061080__Raman__532__0__unoriented__Raman_Data_RAW__18545,Other Silicates,Clinochlore,RRUFF database,R061080,RRUFF database__R061080,train,earth_train_pool,include_pending_manual_review
PARENT_0641,Clinochlore__R150146__Raman__532__0__unoriented__Raman_Data_RAW__39195,Other Silicates,Clinochlore,RRUFF database,R150146,RRUFF database__R150146,val,earth_train_pool,include_pending_manual_review
PARENT_0642,Clinochlore__R150146__Raman__780__0__unoriented__Raman_Data_RAW__39197,Other Silicates,Clinochlore,RRUFF database,R150146,RRUFF database__R150146,val,earth_train_pool,include_pending_manual_review
PARENT_0643,Clintonite__R070196__Raman__532__0__unoriented__Raman_Data_RAW__19517,Other Silicates,Clinochlore,RRUFF database,R070196,RRUFF database__R070196,val,earth_train_pool,include_pending_manual_review
PARENT_0644,Clintonite__R070196__Raman__785__0__unoriented__Raman_Data_RAW__19519,Other Silicates,Clinochlore,RRUFF database,R070196,RRUFF database__R070196,val,earth_train_pool,include_pending_manual_review
PARENT_0645,Clintonite__R070197__Raman__532__0__unoriented__Raman_Data_RAW__19526,Other Silicates,Clinochlore,RRUFF database,R070197,RRUFF database__R070197,test,earth_train_pool,include_pending_manual_review
PARENT_0646,Clintonite__R070197__Raman__785__0__unoriented__Raman_Data_RAW__19528,Other Silicates,Clinochlore,RRUFF database,R070197,RRUFF database__R070197,test,earth_train_pool,include_pending_manual_review
PARENT_0647,Clintonite__R070229__Raman__785__0__unoriented__Raman_Data_RAW__20113,Other Silicates,Clinochlore,RRUFF database,R070229,RRUFF database__R070229,train,earth_train_pool,include_pending_manual_review
PARENT_0648,Clintonite__R070229__Raman__532__0__unoriented__Raman_Data_RAW__20111,Other Silicates,Clinochlore,RRUFF database,R070229,RRUFF database__R070229,train,earth_train_pool,include_pending_manual_review
PARENT_0649,Cookeite__R061103__Raman__532__0__unoriented__Raman_Data_RAW__16337,Clay,Cookeite,RRUFF database,R061103,RRUFF database__R061103,val,earth_train_pool,review_required
PARENT_0650,Cookeite__R061103__Raman__785__0__unoriented__Raman_Data_RAW__18218,Clay,Cookeite,RRUFF database,R061103,RRUFF database__R061103,val,earth_train_pool,review_required
PARENT_0651,Cronstedtite__R061026__Raman__785__0__unoriented__Raman_Data_RAW__14436,Other Silicates,Cronstedtite,RRUFF database,R061026,RRUFF database__R061026,train,earth_train_pool,include_pending_manual_review
PARENT_0652,Cronstedtite__R061026__Raman__532__0__unoriented__Raman_Data_RAW__14438,Other Silicates,Cronstedtite,RRUFF database,R061026,RRUFF database__R061026,train,earth_train_pool,include_pending_manual_review
PARENT_0653,Dickite__R060298__Raman__532__0__unoriented__Raman_Data_RAW__33938,Clay,Dickite,RRUFF database,R060298,RRUFF database__R060298,train,earth_train_pool,review_required
PARENT_0654,Dickite__R060298__Raman__780__0__unoriented__Raman_Data_RAW__33940,Clay,Dickite,RRUFF database,R060298,RRUFF database__R060298,train,earth_train_pool,review_required
PARENT_0655,Dickite__R090054__Raman__532__0__unoriented__Raman_Data_RAW__32838,Clay,Dickite,RRUFF database,R090054,RRUFF database__R090054,train,earth_train_pool,review_required
PARENT_0656,Dickite__R090054__Raman__780__0__unoriented__Raman_Data_RAW__32840,Clay,Dickite,RRUFF database,R090054,RRUFF database__R090054,train,earth_train_pool,review_required
PARENT_0657,Dozyite__R100040__Raman__532__0__unoriented__Raman_Data_RAW__33828,Clay,Dozyite,RRUFF database,R100040,RRUFF database__R100040,train,earth_train_pool,review_required
PARENT_0658,Dozyite__R100040__Raman__780__0__unoriented__Raman_Data_RAW__33830,Clay,Dozyite,RRUFF database,R100040,RRUFF database__R100040,train,earth_train_pool,review_required
PARENT_0659,Friedelite__R060364__Raman__532__0__unoriented__Raman_Data_RAW__34286,Other Silicates,Friedelite,RRUFF database,R060364,RRUFF database__R060364,train,earth_train_pool,include_pending_manual_review
PARENT_0660,Friedelite__R060364__Raman__780__0__unoriented__Raman_Data_RAW__34288,Other Silicates,Friedelite,RRUFF database,R060364,RRUFF database__R060364,train,earth_train_pool,include_pending_manual_review
PARENT_0661,Friedelite__R070085__Raman__532__0__unoriented__Raman_Data_RAW__17773,Other Silicates,Friedelite,RRUFF database,R070085,RRUFF database__R070085,train,earth_train_pool,include_pending_manual_review
PARENT_0662,Friedelite__R070085__Raman__785__0__unoriented__Raman_Data_RAW__17775,Other Silicates,Friedelite,RRUFF database,R070085,RRUFF database__R070085,train,earth_train_pool,include_pending_manual_review
PARENT_0663,Hectorite__R050134__Raman__780__0__unoriented__Raman_Data_RAW__27325,Clay,Hectorite,RRUFF database,R050134,RRUFF database__R050134,test,earth_train_pool,review_required
PARENT_0664,Hectorite__R050134__Raman__532__0__unoriented__Raman_Data_RAW__27327,Clay,Hectorite,RRUFF database,R050134,RRUFF database__R050134,test,earth_train_pool,review_required
PARENT_0665,Hisingerite__R070126__Raman__532__0__unoriented__Raman_Data_RAW__18148,Clay,Hisingerite,RRUFF database,R070126,RRUFF database__R070126,test,earth_train_pool,review_required
PARENT_0666,Hisingerite__R070126__Raman__785__0__unoriented__Raman_Data_RAW__18150,Clay,Hisingerite,RRUFF database,R070126,RRUFF database__R070126,test,earth_train_pool,review_required
PARENT_0667,Hisingerite__R070695__Raman__532__0__unoriented__Raman_Data_RAW__23090,Clay,Hisingerite,RRUFF database,R070695,RRUFF database__R070695,train,earth_train_pool,review_required
PARENT_0668,Hisingerite__R070695__Raman__780__0__unoriented__Raman_Data_RAW__23108,Clay,Hisingerite,RRUFF database,R070695,RRUFF database__R070695,train,earth_train_pool,review_required
PARENT_0669,Kellyite__R060903__Raman__532__0__unoriented__Raman_Data_RAW__14084,Other Silicates,Kellyite,RRUFF database,R060903,RRUFF database__R060903,train,earth_train_pool,include_pending_manual_review
PARENT_0670,Kellyite__R060903__Raman__785__0__unoriented__Raman_Data_RAW__14088,Other Silicates,Kellyite,RRUFF database,R060903,RRUFF database__R060903,train,earth_train_pool,include_pending_manual_review
PARENT_0671,Kinoshitalite__R070656__Raman__780__0__unoriented__Raman_Data_RAW__23928,Mica,Kinoshitalite,RRUFF database,R070656,RRUFF database__R070656,train,earth_train_pool,review_required
PARENT_0672,Kinoshitalite__R070656__Raman__532__0__unoriented__Raman_Data_RAW__23930,Mica,Kinoshitalite,RRUFF database,R070656,RRUFF database__R070656,train,earth_train_pool,review_required
PARENT_0673,Lizardite__R060006__Raman__532__0__unoriented__Raman_Data_RAW__26462,Serpentine,Lizardite,RRUFF database,R060006,RRUFF database__R060006,train,earth_train_pool,review_required
PARENT_0674,Lizardite__R060006__Raman__780__0__unoriented__Raman_Data_RAW__26464,Serpentine,Lizardite,RRUFF database,R060006,RRUFF database__R060006,train,earth_train_pool,review_required
PARENT_0675,Manandonite__R060968__Raman__785__0__unoriented__Raman_Data_RAW__13817,Other Silicates,Manandonite,RRUFF database,R060968,RRUFF database__R060968,train,earth_train_pool,include_pending_manual_review
PARENT_0676,Manandonite__R060968__Raman__532__0__unoriented__Raman_Data_RAW__13821,Other Silicates,Manandonite,RRUFF database,R060968,RRUFF database__R060968,train,earth_train_pool,include_pending_manual_review
PARENT_0677,Margarite__R060839__Raman__532__0__unoriented__Raman_Data_RAW__12926,Mica,Margarite,RRUFF database,R060839,RRUFF database__R060839,train,earth_train_pool,review_required
PARENT_0678,Margarite__R060839__Raman__785__0__unoriented__Raman_Data_RAW__16831,Mica,Margarite,RRUFF database,R060839,RRUFF database__R060839,train,earth_train_pool,review_required
PARENT_0679,Mcgillite__R110206__Raman__532__0__unoriented__Raman_Data_RAW__36009,Other Silicates,Mcgillite,RRUFF database,R110206,RRUFF database__R110206,train,earth_train_pool,include_pending_manual_review
PARENT_0680,Mcgillite__R110206__Raman__780__0__unoriented__Raman_Data_RAW__36011,Other Silicates,Mcgillite,RRUFF database,R110206,RRUFF database__R110206,train,earth_train_pool,include_pending_manual_review
PARENT_0681,Montmorillonite__R110052__Raman__532__0__unoriented__Raman_Data_Processed__35457,Clay,Montmorillonite,RRUFF database,R110052,RRUFF database__R110052,train,earth_train_pool,review_required
PARENT_0682,Montmorillonite__R110052__Raman__780__0__unoriented__Raman_Data_RAW__35423,Clay,Montmorillonite,RRUFF database,R110052,RRUFF database__R110052,train,earth_train_pool,review_required
PARENT_0683,Montmorillonite__R110053__Raman__532__0__unoriented__Raman_Data_Processed__35458,Clay,Montmorillonite,RRUFF database,R110053,RRUFF database__R110053,train,earth_train_pool,review_required
PARENT_0684,Montmorillonite__R110053__Raman__780__0__unoriented__Raman_Data_RAW__35400,Clay,Montmorillonite,RRUFF database,R110053,RRUFF database__R110053,train,earth_train_pool,review_required
PARENT_0685,Muscovite__R040104__Raman__514__0__unoriented__Raman_Data_RAW__9500,Mica,Muscovite,RRUFF database,R040104,RRUFF database__R040104,train,earth_train_pool,review_required
PARENT_0686,Muscovite__R040104__Raman__532__0__unoriented__Raman_Data_RAW__15840,Mica,Muscovite,RRUFF database,R040104,RRUFF database__R040104,train,earth_train_pool,review_required
PARENT_0687,Muscovite__R040104__Raman__785__0__unoriented__Raman_Data_RAW__15842,Mica,Muscovite,RRUFF database,R040104,RRUFF database__R040104,train,earth_train_pool,review_required
PARENT_0688,Muscovite__R040108__Raman__514__0__unoriented__Raman_Data_RAW__9508,Mica,Muscovite,RRUFF database,R040108,RRUFF database__R040108,train,earth_train_pool,review_required
PARENT_0689,Muscovite__R040108__Raman__532__0__unoriented__Raman_Data_RAW__19539,Mica,Muscovite,RRUFF database,R040108,RRUFF database__R040108,train,earth_train_pool,review_required
PARENT_0690,Muscovite__R040108__Raman__785__0__unoriented__Raman_Data_RAW__19541,Mica,Muscovite,RRUFF database,R040108,RRUFF database__R040108,train,earth_train_pool,review_required
PARENT_0691,Muscovite__R040124__Raman__514__0__unoriented__Raman_Data_RAW__9534,Mica,Muscovite,RRUFF database,R040124,RRUFF database__R040124,train,earth_train_pool,review_required
PARENT_0692,Muscovite__R040124__Raman__785__0__unoriented__Raman_Data_RAW__19730,Mica,Muscovite,RRUFF database,R040124,RRUFF database__R040124,train,earth_train_pool,review_required
PARENT_0693,Muscovite__R040124__Raman__532__0__unoriented__Raman_Data_RAW__19731,Mica,Muscovite,RRUFF database,R040124,RRUFF database__R040124,train,earth_train_pool,review_required
PARENT_0694,Muscovite__R050080__Raman__514__0__unoriented__Raman_Data_RAW__10045,Mica,Muscovite,RRUFF database,R050080,RRUFF database__R050080,train,earth_train_pool,review_required
PARENT_0695,Muscovite__R050080__Raman__532__0__unoriented__Raman_Data_RAW__21444,Mica,Muscovite,RRUFF database,R050080,RRUFF database__R050080,train,earth_train_pool,review_required
PARENT_0696,Muscovite__R050080__Raman__785__0__unoriented__Raman_Data_RAW__21446,Mica,Muscovite,RRUFF database,R050080,RRUFF database__R050080,train,earth_train_pool,review_required
PARENT_0697,Muscovite__R050188__Raman__514__0__unoriented__Raman_Data_RAW__10209,Mica,Muscovite,RRUFF database,R050188,RRUFF database__R050188,val,earth_train_pool,review_required
PARENT_0698,Muscovite__R050188__Raman__532__0__unoriented__Raman_Data_RAW__30078,Mica,Muscovite,RRUFF database,R050188,RRUFF database__R050188,val,earth_train_pool,review_required
PARENT_0699,Muscovite__R050188__Raman__780__0__unoriented__Raman_Data_RAW__30080,Mica,Muscovite,RRUFF database,R050188,RRUFF database__R050188,val,earth_train_pool,review_required
PARENT_0700,Muscovite__R050198__Raman__532__0__unoriented__Raman_Data_RAW__30431,Mica,Muscovite,RRUFF database,R050198,RRUFF database__R050198,train,earth_train_pool,review_required
PARENT_0701,Muscovite__R050198__Raman__780__0__unoriented__Raman_Data_RAW__30433,Mica,Muscovite,RRUFF database,R050198,RRUFF database__R050198,train,earth_train_pool,review_required
PARENT_0702,Muscovite__X050119__Raman__785__0__unoriented__Raman_Data_Processed__6616,Mica,Muscovite,RRUFF database,X050119,RRUFF database__X050119,train,earth_train_pool,review_required
PARENT_0703,Muscovite__R060182__Raman__532__0__unoriented__Raman_Data_RAW__33205,Mica,Muscovite,RRUFF database,R060182,RRUFF database__R060182,train,earth_train_pool,review_required
PARENT_0704,Muscovite__R060182__Raman__780__0__unoriented__Raman_Data_RAW__33207,Mica,Muscovite,RRUFF database,R060182,RRUFF database__R060182,train,earth_train_pool,review_required
PARENT_0705,Muscovite__R060266__Raman__532__0__unoriented__Raman_Data_RAW__33981,Mica,Muscovite,RRUFF database,R060266,RRUFF database__R060266,train,earth_train_pool,review_required
PARENT_0706,Muscovite__R060266__Raman__780__0__unoriented__Raman_Data_RAW__33983,Mica,Muscovite,RRUFF database,R060266,RRUFF database__R060266,train,earth_train_pool,review_required
PARENT_0707,Muscovite__R061120__Raman__532__0__unoriented__Raman_Data_RAW__16359,Mica,Muscovite,RRUFF database,R061120,RRUFF database__R061120,test,earth_train_pool,review_required
