file_name,group_label,subtype_label,Mg#,Fe#,Ca#,Na#,K#,wave,formula,major_category,file_name_clean,file_path,match_method,file_exists,spectrum_id,parsed_file_name,mineral_species,source_id,source_type,spectrum_type,excitation_nm,instrument,data_level,orientation,sample_provenance,measurement_conditions,label_basis,reference,source_note,spectral_min_cm-1,spectral_max_cm-1,n_original_points,spectral_range_cm-1,file_sha256,parent_group,preprocessing_planned,augmentation_used,qc_status,qc_reason,recommended_action,split_main,split_zero_shot_protocol,rruff_header_file,rruff_official_name,rruff_official_id,rruff_ideal_chemistry,rruff_locality,rruff_owner,rruff_source,rruff_description,rruff_status,rruff_url,rruff_measured_chemistry,rruff_header_parse_status,rruff_metadata_match,rruff_metadata_match_basis
Cronstedtite__R061026__Raman__532__0__unoriented__Raman_Data_RAW__14438,,Cronstedtite,,,,,,,,Other Silicates,Cronstedtite__R061026__Raman__532__0__unoriented__Raman_Data_RAW__14438,data/spectra/parent/Cronstedtite__R061026__Raman__532__0__unoriented__Raman_Data_RAW__14438.csv,fallback_augmented_dir_name_match,True,PARENT_0652,Cronstedtite__R061026__Raman__532__0__unoriented__Raman_Data_RAW__14438.csv,Cronstedtite,R061026,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,138.878,1294.03,2397,138.878-1294.03,9fd96a6d2ac96c605b28f78c1a5261e9c745567064e5747e9b1adf939a7294ff,RRUFF database__R061026,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Cronstedtite__R061026__Raman__532__0__unoriented__Raman_Data_RAW__14438.txt,Cronstedtite,R061026,"(Fe^2+^,Fe^3+^)3(Si,Fe^3+^)2O5(OH)4","Kisbanya, Hungary",RRUFF,Michael Scott,"Black elongated prismatic crystals with triangular cross-sections, polytype 3T",The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R061026,(Fe^2+^2.13Fe^3+^0.87)Σ=3(Si1.13Fe^3+^0.87)Σ=2O5(OH)4 ; Fe2 and Fe3 splitted by stoichiometry (sum of cations = 5) and charge balance,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Dickite__R060298__Raman__532__0__unoriented__Raman_Data_RAW__33938,,Dickite,,,,,,,,Clay,Dickite__R060298__Raman__532__0__unoriented__Raman_Data_RAW__33938,data/spectra/parent/Dickite__R060298__Raman__532__0__unoriented__Raman_Data_RAW__33938.csv,fallback_augmented_dir_name_match,True,PARENT_0653,Dickite__R060298__Raman__532__0__unoriented__Raman_Data_RAW__33938.csv,Dickite,R060298,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,91.4564,1256.73,2418,91.4564-1256.73,1da9597f497a2317cdc71784872c2fe722ab21287914f22df54ed7b36e77ea47,RRUFF database__R060298,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool,source_rruff_header/Dickite__R060298__Raman__532__0__unoriented__Raman_Data_RAW__33938.txt,Dickite,R060298,Al2Si2O5(OH)4,"Piast mine, Nowa Ruda, Sudety Mountains, Poland",RRUFF,Herb Obodda,Greenish-blue massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060298,Al2.00Si2.00O5(OH)4 ; OH estimated by difference and charge balance,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Dickite__R060298__Raman__780__0__unoriented__Raman_Data_RAW__33940,,Dickite,,,,,,,,Clay,Dickite__R060298__Raman__780__0__unoriented__Raman_Data_RAW__33940,data/spectra/parent/Dickite__R060298__Raman__780__0__unoriented__Raman_Data_RAW__33940.csv,fallback_augmented_dir_name_match,True,PARENT_0654,Dickite__R060298__Raman__780__0__unoriented__Raman_Data_RAW__33940.csv,Dickite,R060298,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,92.4974,1285.74,2476,92.4974-1285.74,0fe2dbd33f971d8d2524226139ae8aac950f3d4bf798982dca49175a2a011dd4,RRUFF database__R060298,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool,source_rruff_header/Dickite__R060298__Raman__780__0__unoriented__Raman_Data_RAW__33940.txt,Dickite,R060298,Al2Si2O5(OH)4,"Piast mine, Nowa Ruda, Sudety Mountains, Poland",RRUFF,Herb Obodda,Greenish-blue massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060298,Al2.00Si2.00O5(OH)4 ; OH estimated by difference and charge balance,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Dickite__R090054__Raman__532__0__unoriented__Raman_Data_RAW__32838,,Dickite,,,,,,,,Clay,Dickite__R090054__Raman__532__0__unoriented__Raman_Data_RAW__32838,data/spectra/parent/Dickite__R090054__Raman__532__0__unoriented__Raman_Data_RAW__32838.csv,fallback_augmented_dir_name_match,True,PARENT_0655,Dickite__R090054__Raman__532__0__unoriented__Raman_Data_RAW__32838.csv,Dickite,R090054,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,91.2279,1301.82,2512,91.2279-1301.82,5dcb9cc24d59cda049282e27e671b6aeac983e54f6b0dcdd151b23a56895d068,RRUFF database__R090054,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool,source_rruff_header/Dickite__R090054__Raman__532__0__unoriented__Raman_Data_RAW__32838.txt,Dickite,R090054,Al2Si2O5(OH)4,"Schuylkill county, Pennsylvania, USA",RRUFF,"Mineralogical Museum, Harvard University",Unconsolidated mass of hexagonal platelets associated with minor quartz crystals.,The identification of this mineral has been confirmed by X-ray diffraction.,https://rruff.info/R090054,,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Dickite__R090054__Raman__780__0__unoriented__Raman_Data_RAW__32840,,Dickite,,,,,,,,Clay,Dickite__R090054__Raman__780__0__unoriented__Raman_Data_RAW__32840,data/spectra/parent/Dickite__R090054__Raman__780__0__unoriented__Raman_Data_RAW__32840.csv,fallback_augmented_dir_name_match,True,PARENT_0656,Dickite__R090054__Raman__780__0__unoriented__Raman_Data_RAW__32840.csv,Dickite,R090054,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,93.4717,1286.23,2475,93.4717-1286.23,c6a5cbb8b155c77de71b14be697ffee6c89c2adca5c3726f12f35b84cd2600ce,RRUFF database__R090054,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool,source_rruff_header/Dickite__R090054__Raman__780__0__unoriented__Raman_Data_RAW__32840.txt,Dickite,R090054,Al2Si2O5(OH)4,"Schuylkill county, Pennsylvania, USA",RRUFF,"Mineralogical Museum, Harvard University",Unconsolidated mass of hexagonal platelets associated with minor quartz crystals.,The identification of this mineral has been confirmed by X-ray diffraction.,https://rruff.info/R090054,,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Dozyite__R100040__Raman__532__0__unoriented__Raman_Data_RAW__33828,,Dozyite,,,,,,,,Clay,Dozyite__R100040__Raman__532__0__unoriented__Raman_Data_RAW__33828,data/spectra/parent/Dozyite__R100040__Raman__532__0__unoriented__Raman_Data_RAW__33828.csv,fallback_augmented_dir_name_match,True,PARENT_0657,Dozyite__R100040__Raman__532__0__unoriented__Raman_Data_RAW__33828.csv,Dozyite,R100040,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,91.9385,1303.02,2513,91.9385-1303.02,5a9ab413e501f1b608ad572f56f46d843695abf6a5d5f7ca7b65e0c901cac7c9,RRUFF database__R100040,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool,source_rruff_header/Dozyite__R100040__Raman__532__0__unoriented__Raman_Data_RAW__33828.txt,Dozyite,R100040,Mg7Al2(Si4Al2)O15(OH)12,"Wood's Chrome mine, Lancaster County, Pennsylvania, USA",RRUFF,Jeff Weissman,Mauve fibers intimately mixed with serpentine and chlorite,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,https://rruff.info/R100040,,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Dozyite__R100040__Raman__780__0__unoriented__Raman_Data_RAW__33830,,Dozyite,,,,,,,,Clay,Dozyite__R100040__Raman__780__0__unoriented__Raman_Data_RAW__33830,data/spectra/parent/Dozyite__R100040__Raman__780__0__unoriented__Raman_Data_RAW__33830.csv,fallback_augmented_dir_name_match,True,PARENT_0658,Dozyite__R100040__Raman__780__0__unoriented__Raman_Data_RAW__33830.csv,Dozyite,R100040,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,93.9438,1285.74,2473,93.9438-1285.74,62e1cddcbdbaa831a017bf29a671af4f6744c0ae37e674eb2b7d69c8828d87ae,RRUFF database__R100040,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool,source_rruff_header/Dozyite__R100040__Raman__780__0__unoriented__Raman_Data_RAW__33830.txt,Dozyite,R100040,Mg7Al2(Si4Al2)O15(OH)12,"Wood's Chrome mine, Lancaster County, Pennsylvania, USA",RRUFF,Jeff Weissman,Mauve fibers intimately mixed with serpentine and chlorite,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,https://rruff.info/R100040,,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Friedelite__R060364__Raman__532__0__unoriented__Raman_Data_RAW__34286,,Friedelite,,,,,,,,Other Silicates,Friedelite__R060364__Raman__532__0__unoriented__Raman_Data_RAW__34286,data/spectra/parent/Friedelite__R060364__Raman__532__0__unoriented__Raman_Data_RAW__34286.csv,fallback_augmented_dir_name_match,True,PARENT_0659,Friedelite__R060364__Raman__532__0__unoriented__Raman_Data_RAW__34286.csv,Friedelite,R060364,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,117.973,1303.02,2459,117.973-1303.02,967467e0fa07df478b0ac16e6dda3a6d3d0586aa42ca405e3dcfbbbe3adb5d6f,RRUFF database__R060364,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Friedelite__R060364__Raman__532__0__unoriented__Raman_Data_RAW__34286.txt,Friedelite,R060364,Mn^2+^8Si6O15(OH)10,"Sterling Hill mine, Ogdensburg, Sussex County, New Jersey, USA",RRUFF,Herb Obodda,Brownish-red fine-grained massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060364,(Mn^2+^7.46Mg0.54)Σ=8Si6.00O15((OH)9.26Cl0.74)Σ=10,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Friedelite__R060364__Raman__780__0__unoriented__Raman_Data_RAW__34288,,Friedelite,,,,,,,,Other Silicates,Friedelite__R060364__Raman__780__0__unoriented__Raman_Data_RAW__34288,data/spectra/parent/Friedelite__R060364__Raman__780__0__unoriented__Raman_Data_RAW__34288.csv,fallback_augmented_dir_name_match,True,PARENT_0660,Friedelite__R060364__Raman__780__0__unoriented__Raman_Data_RAW__34288.csv,Friedelite,R060364,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,92.4974,1285.74,2476,92.4974-1285.74,d2cf32e54d892c2264153be9343265ef3d1d09d742e5108d589076d6b86e58df,RRUFF database__R060364,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Friedelite__R060364__Raman__780__0__unoriented__Raman_Data_RAW__34288.txt,Friedelite,R060364,Mn^2+^8Si6O15(OH)10,"Sterling Hill mine, Ogdensburg, Sussex County, New Jersey, USA",RRUFF,Herb Obodda,Brownish-red fine-grained massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060364,(Mn^2+^7.46Mg0.54)Σ=8Si6.00O15((OH)9.26Cl0.74)Σ=10,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Friedelite__R070085__Raman__532__0__unoriented__Raman_Data_RAW__17773,,Friedelite,,,,,,,,Other Silicates,Friedelite__R070085__Raman__532__0__unoriented__Raman_Data_RAW__17773,data/spectra/parent/Friedelite__R070085__Raman__532__0__unoriented__Raman_Data_RAW__17773.csv,fallback_augmented_dir_name_match,True,PARENT_0661,Friedelite__R070085__Raman__532__0__unoriented__Raman_Data_RAW__17773.csv,Friedelite,R070085,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,172.841,1308.22,2356,172.841-1308.22,b0046813a5fe2dde2d340b5f686610bb5c94049610b56fccb6f1f54e6f9bb906,RRUFF database__R070085,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Friedelite__R070085__Raman__532__0__unoriented__Raman_Data_RAW__17773.txt,Friedelite,R070085,Mn^2+^8Si6O15(OH)10,"Sterling Hill mine, Ogdensburg, New Jersey, USA",RRUFF,Bob Jenkins,Orange-brown coarsely crystalline,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R070085,(Mn^2+^7.02Fe^2+^0.49Mg0.36Zn0.11Al0.02)Σ=8(Si5.98Al0.02)Σ=6O15((OH)9.13Cl0.87)Σ=10; OH estimated by difference and charge balance,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
