dataset_membership,spectrum_id,local_spectrum_path,local_source_file,region,target,scan_name,sheet_name,point_name,mineral_label,major_category,label_basis,reference,product_stem,pds_product_lid,pds_csv_url,pds_label_url,pds_raw_product_lids,pds_intermediate_product_lids,pds_start_date_time,pds_stop_date_time,sol,sclk,sub_sclk,site,drive,sequence,experiment_id,aci_image_number,processing_flags_description
sherloc_region_point_dataset,SHERLOC_REGION_0319,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_42_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_42,olivine,Olivine,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0320,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_43_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_43,olivine,Olivine,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0321,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_47_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_47,olivine,Olivine,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0322,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_47_label2_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_47,carbonate,Carbonate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type2; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0323,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_guillaumes_detail_500.1_Point_0_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\guillaumes\ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06_R1_AllPoints_Raman.csv,guillaumes,Guillaumes,0162_Guillaumes HDR_250_1,detail_500.1,Point_0,sulfate,Sulfate,"Point-level mineral class from 标准数据GU.xlsx, sheet detail_500.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.xml,,,2021-08-04T11:56:58.327Z,2021-08-04T12:07:39.769Z,0162,0681350015,835,006,0000,srlc10500,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0324,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_guillaumes_detail_500.1_Point_1_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\guillaumes\ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06_R1_AllPoints_Raman.csv,guillaumes,Guillaumes,0162_Guillaumes HDR_250_1,detail_500.1,Point_1,sulfate,Sulfate,"Point-level mineral class from 标准数据GU.xlsx, sheet detail_500.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.xml,,,2021-08-04T11:56:58.327Z,2021-08-04T12:07:39.769Z,0162,0681350015,835,006,0000,srlc10500,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0325,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_guillaumes_detail_500.1_Point_1_label2_Perchlorate_Chlorate.csv,D:\dyt\raman\metadata\mars\mars\区域\guillaumes\ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06_R1_AllPoints_Raman.csv,guillaumes,Guillaumes,0162_Guillaumes HDR_250_1,detail_500.1,Point_1,perchlorate/chlorate,Perchlorate/Chlorate,"Point-level mineral class from 标准数据GU.xlsx, sheet detail_500.1, column minerall_type2; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.xml,,,2021-08-04T11:56:58.327Z,2021-08-04T12:07:39.769Z,0162,0681350015,835,006,0000,srlc10500,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0326,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_guillaumes_detail_500.1_Point_2_label1_Perchlorate_Chlorate.csv,D:\dyt\raman\metadata\mars\mars\区域\guillaumes\ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06_R1_AllPoints_Raman.csv,guillaumes,Guillaumes,0162_Guillaumes HDR_250_1,detail_500.1,Point_2,perchlorate/chlorate,Perchlorate/Chlorate,"Point-level mineral class from 标准数据GU.xlsx, sheet detail_500.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.xml,,,2021-08-04T11:56:58.327Z,2021-08-04T12:07:39.769Z,0162,0681350015,835,006,0000,srlc10500,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0327,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_guillaumes_detail_500.1_Point_5_label1_Other_Silicate.csv,D:\dyt\raman\metadata\mars\mars\区域\guillaumes\ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06_R1_AllPoints_Raman.csv,guillaumes,Guillaumes,0162_Guillaumes HDR_250_1,detail_500.1,Point_5,silicate,Other Silicate,"Point-level mineral class from 标准数据GU.xlsx, sheet detail_500.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.xml,,,2021-08-04T11:56:58.327Z,2021-08-04T12:07:39.769Z,0162,0681350015,835,006,0000,srlc10500,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0328,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_guillaumes_detail_500.1_Point_6_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\guillaumes\ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06_R1_AllPoints_Raman.csv,guillaumes,Guillaumes,0162_Guillaumes HDR_250_1,detail_500.1,Point_6,sulfate,Sulfate,"Point-level mineral class from 标准数据GU.xlsx, sheet detail_500.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.xml,,,2021-08-04T11:56:58.327Z,2021-08-04T12:07:39.769Z,0162,0681350015,835,006,0000,srlc10500,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0329,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_guillaumes_detail_500.1_Point_7_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\guillaumes\ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06_R1_AllPoints_Raman.csv,guillaumes,Guillaumes,0162_Guillaumes HDR_250_1,detail_500.1,Point_7,sulfate,Sulfate,"Point-level mineral class from 标准数据GU.xlsx, sheet detail_500.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.xml,,,2021-08-04T11:56:58.327Z,2021-08-04T12:07:39.769Z,0162,0681350015,835,006,0000,srlc10500,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0330,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_guillaumes_detail_500.1_Point_13_label1_Perchlorate_Chlorate.csv,D:\dyt\raman\metadata\mars\mars\区域\guillaumes\ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06_R1_AllPoints_Raman.csv,guillaumes,Guillaumes,0162_Guillaumes HDR_250_1,detail_500.1,Point_13,perchlorate/chlorate,Perchlorate/Chlorate,"Point-level mineral class from 标准数据GU.xlsx, sheet detail_500.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.xml,,,2021-08-04T11:56:58.327Z,2021-08-04T12:07:39.769Z,0162,0681350015,835,006,0000,srlc10500,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0331,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_guillaumes_detail_500.1_Point_14_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\guillaumes\ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06_R1_AllPoints_Raman.csv,guillaumes,Guillaumes,0162_Guillaumes HDR_250_1,detail_500.1,Point_14,sulfate,Sulfate,"Point-level mineral class from 标准数据GU.xlsx, sheet detail_500.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.xml,,,2021-08-04T11:56:58.327Z,2021-08-04T12:07:39.769Z,0162,0681350015,835,006,0000,srlc10500,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0332,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_guillaumes_detail_500.1_Point_18_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\guillaumes\ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06_R1_AllPoints_Raman.csv,guillaumes,Guillaumes,0162_Guillaumes HDR_250_1,detail_500.1,Point_18,sulfate,Sulfate,"Point-level mineral class from 标准数据GU.xlsx, sheet detail_500.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00162/ss__0162_0681350015_835rrs__0060000srlc10500w108cgnj06.xml,,,2021-08-04T11:56:58.327Z,2021-08-04T12:07:39.769Z,0162,0681350015,835,006,0000,srlc10500,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
