source_id,file_name_clean,major_category,subtype_label,source_type,excitation_nm,data_level,orientation,rruff_official_id,rruff_official_name,rruff_ideal_chemistry,rruff_measured_chemistry,rruff_locality,rruff_source,rruff_owner,rruff_description,rruff_status,rruff_url,rruff_header_file,rruff_header_parse_status,rruff_metadata_match,rruff_metadata_match_basis
R050122,Fluorapatite__R050122__Raman__514__0__unoriented__Raman_Data_RAW__10115,Phosphate,Fluorapatite,RRUFF database,514.0,RAW,unoriented,R050122,Fluorapatite,Ca5(PO4)3F,(Ca4.99Mn0.01)Σ=5(P1.00O4)3F1.00; trace amounts of Fe,"Cruziero mine, San Jose, Minas Gerais, Brazil",Carlos and Paulo Vasconcelos,RRUFF,Green fragment,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050122,source_rruff_header/Fluorapatite__R050122__Raman__514__0__unoriented__Raman_Data_RAW__10115.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050194,Fluorapatite__R050194__Raman__514__0__unoriented__Raman_Data_RAW__6271,Phosphate,Fluorapatite,RRUFF database,514.0,RAW,unoriented,R050194,Fluorapatite,Ca5(PO4)3F,Ca5.00(P1.00O4)3F1.00,"Siglo XX mine, Llallagua, Bolivia",Dave Bunk Minerals,RRUFF,Purple crystal fragments,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050194,source_rruff_header/Fluorapatite__R050194__Raman__514__0__unoriented__Raman_Data_RAW__6271.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050194,Fluorapatite__R050194__Raman__780__0__unoriented__Raman_Data_RAW__27814,Phosphate,Fluorapatite,RRUFF database,780.0,RAW,unoriented,R050194,Fluorapatite,Ca5(PO4)3F,Ca5.00(P1.00O4)3F1.00,"Siglo XX mine, Llallagua, Bolivia",Dave Bunk Minerals,RRUFF,Purple crystal fragments,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050194,source_rruff_header/Fluorapatite__R050194__Raman__780__0__unoriented__Raman_Data_RAW__27814.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050194,Fluorapatite__R050194__Raman__532__0__unoriented__Raman_Data_RAW__27816,Phosphate,Fluorapatite,RRUFF database,532.0,RAW,unoriented,R050194,Fluorapatite,Ca5(PO4)3F,Ca5.00(P1.00O4)3F1.00,"Siglo XX mine, Llallagua, Bolivia",Dave Bunk Minerals,RRUFF,Purple crystal fragments,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050194,source_rruff_header/Fluorapatite__R050194__Raman__532__0__unoriented__Raman_Data_RAW__27816.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050192,Fluorapatite__R050192__Raman__514__0__unoriented__Raman_Data_RAW__10219,Phosphate,Fluorapatite,RRUFF database,514.0,RAW,unoriented,R050192,Fluorapatite,Ca5(PO4)3F,Ca5.00(P1.00O4)3(F0.86Cl0.13),"Fulford, Eagle County, Colorado, USA",Dave Bunk Minerals,RRUFF,Pale green hexagonal prism,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050192,source_rruff_header/Fluorapatite__R050192__Raman__514__0__unoriented__Raman_Data_RAW__10219.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050192,Fluorapatite__R050192__Raman__780__0__unoriented__Raman_Data_RAW__27803,Phosphate,Fluorapatite,RRUFF database,780.0,RAW,unoriented,R050192,Fluorapatite,Ca5(PO4)3F,Ca5.00(P1.00O4)3(F0.86Cl0.13),"Fulford, Eagle County, Colorado, USA",Dave Bunk Minerals,RRUFF,Pale green hexagonal prism,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050192,source_rruff_header/Fluorapatite__R050192__Raman__780__0__unoriented__Raman_Data_RAW__27803.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050192,Fluorapatite__R050192__Raman__532__0__unoriented__Raman_Data_RAW__27805,Phosphate,Fluorapatite,RRUFF database,532.0,RAW,unoriented,R050192,Fluorapatite,Ca5(PO4)3F,Ca5.00(P1.00O4)3(F0.86Cl0.13),"Fulford, Eagle County, Colorado, USA",Dave Bunk Minerals,RRUFF,Pale green hexagonal prism,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050192,source_rruff_header/Fluorapatite__R050192__Raman__532__0__unoriented__Raman_Data_RAW__27805.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050274,Fluorapatite__R050274__Raman__514__0__unoriented__Raman_Data_RAW__10693,Phosphate,Fluorapatite,RRUFF database,514.0,RAW,unoriented,R050274,Fluorapatite,Ca5(PO4)3F,Ca5.00((P0.97Si0.02S0.01)O4)3(F0.90Cl0.10),"Minas Gerais, Brazil",Marcus Origlieri,RRUFF,Aggregate of blue crystal fragments separated by veins of quartz,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050274,source_rruff_header/Fluorapatite__R050274__Raman__514__0__unoriented__Raman_Data_RAW__10693.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050274,Fluorapatite__R050274__Raman__780__0__unoriented__Raman_Data_RAW__28392,Phosphate,Fluorapatite,RRUFF database,780.0,RAW,unoriented,R050274,Fluorapatite,Ca5(PO4)3F,Ca5.00((P0.97Si0.02S0.01)O4)3(F0.90Cl0.10),"Minas Gerais, Brazil",Marcus Origlieri,RRUFF,Aggregate of blue crystal fragments separated by veins of quartz,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050274,source_rruff_header/Fluorapatite__R050274__Raman__780__0__unoriented__Raman_Data_RAW__28392.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050274,Fluorapatite__R050274__Raman__532__0__unoriented__Raman_Data_RAW__28394,Phosphate,Fluorapatite,RRUFF database,532.0,RAW,unoriented,R050274,Fluorapatite,Ca5(PO4)3F,Ca5.00((P0.97Si0.02S0.01)O4)3(F0.90Cl0.10),"Minas Gerais, Brazil",Marcus Origlieri,RRUFF,Aggregate of blue crystal fragments separated by veins of quartz,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050274,source_rruff_header/Fluorapatite__R050274__Raman__532__0__unoriented__Raman_Data_RAW__28394.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060070,Fluorapatite__R060070__Raman__532__0__unoriented__Raman_Data_RAW__27302,Phosphate,Fluorapatite,RRUFF database,532.0,RAW,unoriented,R060070,Fluorapatite,Ca5(PO4)3F,(Ca0.99Mn0.01)5(P1.00O4)3F1.00,"Panasqueira, Portugal",Dave Bunk,RRUFF,Green hexagonal tablet,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060070,source_rruff_header/Fluorapatite__R060070__Raman__532__0__unoriented__Raman_Data_RAW__27302.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060070,Fluorapatite__R060070__Raman__780__0__unoriented__Raman_Data_RAW__27304,Phosphate,Fluorapatite,RRUFF database,780.0,RAW,unoriented,R060070,Fluorapatite,Ca5(PO4)3F,(Ca0.99Mn0.01)5(P1.00O4)3F1.00,"Panasqueira, Portugal",Dave Bunk,RRUFF,Green hexagonal tablet,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060070,source_rruff_header/Fluorapatite__R060070__Raman__780__0__unoriented__Raman_Data_RAW__27304.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
X050079,Fluorapatite__X050079__Raman__514__0__unoriented__Raman_Data_RAW__6998,Phosphate,Fluorapatite,RRUFF database,514.0,RAW,unoriented,X050079,Fluorapatite,Ca5(PO4)3F,,"Durango, Mexico",Caltech,Caltech,Single crystal,The identification of this mineral has been determined only by Raman spectroscopy,https://rruff.info/X050079,source_rruff_header/Fluorapatite__X050079__Raman__514__0__unoriented__Raman_Data_RAW__6998.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050340,Fluorapatite__R050340__Raman__514__0__unoriented__Raman_Data_RAW__10785,Phosphate,Fluorapatite,RRUFF database,514.0,RAW,unoriented,R050340,Fluorapatite,Ca5(PO4)3F,Ca5.00((P0.98Si0.02)O4)3F1.00,"Buckingham, Quebec, Canada",California Institute of Technology,RRUFF,Blue fragment,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050340,source_rruff_header/Fluorapatite__R050340__Raman__514__0__unoriented__Raman_Data_RAW__10785.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050340,Fluorapatite__R050340__Raman__532__0__unoriented__Raman_Data_RAW__29129,Phosphate,Fluorapatite,RRUFF database,532.0,RAW,unoriented,R050340,Fluorapatite,Ca5(PO4)3F,Ca5.00((P0.98Si0.02)O4)3F1.00,"Buckingham, Quebec, Canada",California Institute of Technology,RRUFF,Blue fragment,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050340,source_rruff_header/Fluorapatite__R050340__Raman__532__0__unoriented__Raman_Data_RAW__29129.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050340,Fluorapatite__R050340__Raman__780__0__unoriented__Raman_Data_RAW__29131,Phosphate,Fluorapatite,RRUFF database,780.0,RAW,unoriented,R050340,Fluorapatite,Ca5(PO4)3F,Ca5.00((P0.98Si0.02)O4)3F1.00,"Buckingham, Quebec, Canada",California Institute of Technology,RRUFF,Blue fragment,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050340,source_rruff_header/Fluorapatite__R050340__Raman__780__0__unoriented__Raman_Data_RAW__29131.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050369,Fluorapatite__R050369__Raman__532__0__unoriented__Raman_Data_RAW__29617,Phosphate,Fluorapatite,RRUFF database,532.0,RAW,unoriented,R050369,Fluorapatite,Ca5(PO4)3F,(Ca0.99Na0.01)5((P0.98S0.02)O4)3F1.00,Russia,Eugene Schlepp,RRUFF,Blueish-green hexagonal prismatic crystal,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050369,source_rruff_header/Fluorapatite__R050369__Raman__532__0__unoriented__Raman_Data_RAW__29617.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050369,Fluorapatite__R050369__Raman__780__0__unoriented__Raman_Data_RAW__29619,Phosphate,Fluorapatite,RRUFF database,780.0,RAW,unoriented,R050369,Fluorapatite,Ca5(PO4)3F,(Ca0.99Na0.01)5((P0.98S0.02)O4)3F1.00,Russia,Eugene Schlepp,RRUFF,Blueish-green hexagonal prismatic crystal,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050369,source_rruff_header/Fluorapatite__R050369__Raman__780__0__unoriented__Raman_Data_RAW__29619.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050401,Fluorapatite__R050401__Raman__532__0__unoriented__Raman_Data_RAW__29911,Phosphate,Fluorapatite,RRUFF database,532.0,RAW,unoriented,R050401,Fluorapatite,Ca5(PO4)3F,(Ca0.99Mn0.01)5(P1.00O4)3F1.00,"Urbano mine, Golconda District, Minas Gerais, Brazil",Bob Downs,RRUFF,Pale purple hexagonal prism associated with albite R050402,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050401,source_rruff_header/Fluorapatite__R050401__Raman__532__0__unoriented__Raman_Data_RAW__29911.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050401,Fluorapatite__R050401__Raman__780__0__unoriented__Raman_Data_RAW__29913,Phosphate,Fluorapatite,RRUFF database,780.0,RAW,unoriented,R050401,Fluorapatite,Ca5(PO4)3F,(Ca0.99Mn0.01)5(P1.00O4)3F1.00,"Urbano mine, Golconda District, Minas Gerais, Brazil",Bob Downs,RRUFF,Pale purple hexagonal prism associated with albite R050402,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050401,source_rruff_header/Fluorapatite__R050401__Raman__780__0__unoriented__Raman_Data_RAW__29913.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050529,Fluorapatite__R050529__Raman__532__0__unoriented__Raman_Data_RAW__32205,Phosphate,Fluorapatite,RRUFF database,532.0,RAW,unoriented,R050529,Fluorapatite,Ca5(PO4)3F,(Ca4.68[box]0.32)Σ=5((PO4)2.36(CO3)0.64)Σ=3F1.00,"Limburg de an Lahn, Germany",University of Arizona Mineral Museum,RRUFF,Botryoidal aggregate,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050529,source_rruff_header/Fluorapatite__R050529__Raman__532__0__unoriented__Raman_Data_RAW__32205.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050529,Fluorapatite__R050529__Raman__780__0__unoriented__Raman_Data_RAW__32207,Phosphate,Fluorapatite,RRUFF database,780.0,RAW,unoriented,R050529,Fluorapatite,Ca5(PO4)3F,(Ca4.68[box]0.32)Σ=5((PO4)2.36(CO3)0.64)Σ=3F1.00,"Limburg de an Lahn, Germany",University of Arizona Mineral Museum,RRUFF,Botryoidal aggregate,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050529,source_rruff_header/Fluorapatite__R050529__Raman__780__0__unoriented__Raman_Data_RAW__32207.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050617,Fluorapatite__R050617__Raman__780__0__unoriented__Raman_Data_RAW__26370,Phosphate,Fluorapatite,RRUFF database,780.0,RAW,unoriented,R050617,Fluorapatite,Ca5(PO4)3F,Ca5.00(P1.00O4)3(F0.99Cl0.01),"Santa Cruz, Sonora, Mexico",University of Arizona Mineral Museum,RRUFF,Tan colored hexagonal prism,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R050617,source_rruff_header/Fluorapatite__R050617__Raman__780__0__unoriented__Raman_Data_RAW__26370.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050617,Fluorapatite__R050617__Raman__532__0__unoriented__Raman_Data_RAW__26372,Phosphate,Fluorapatite,RRUFF database,532.0,RAW,unoriented,R050617,Fluorapatite,Ca5(PO4)3F,Ca5.00(P1.00O4)3(F0.99Cl0.01),"Santa Cruz, Sonora, Mexico",University of Arizona Mineral Museum,RRUFF,Tan colored hexagonal prism,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R050617,source_rruff_header/Fluorapatite__R050617__Raman__532__0__unoriented__Raman_Data_RAW__26372.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060184,Fluorapatite__R060184__Raman__532__0__unoriented__Raman_Data_RAW__33213,Phosphate,Fluorapatite,RRUFF database,532.0,RAW,unoriented,R060184,Fluorapatite,Ca5(PO4)3F,(Ca0.99Ce0.01)5.00((P0.98Si0.01S0.01)O4)3F1.00,"Yates mine, Otter Lake, Quebec, Canada",Lloyd Twaites,RRUFF,Green colored fragment of a hexagonal prism,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060184,source_rruff_header/Fluorapatite__R060184__Raman__532__0__unoriented__Raman_Data_RAW__33213.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060184,Fluorapatite__R060184__Raman__780__0__unoriented__Raman_Data_RAW__33215,Phosphate,Fluorapatite,RRUFF database,780.0,RAW,unoriented,R060184,Fluorapatite,Ca5(PO4)3F,(Ca0.99Ce0.01)5.00((P0.98Si0.01S0.01)O4)3F1.00,"Yates mine, Otter Lake, Quebec, Canada",Lloyd Twaites,RRUFF,Green colored fragment of a hexagonal prism,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060184,source_rruff_header/Fluorapatite__R060184__Raman__780__0__unoriented__Raman_Data_RAW__33215.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060333,Fluorapatite__R060333__Raman__532__0__unoriented__Raman_Data_RAW__9123,Phosphate,Fluorapatite,RRUFF database,532.0,RAW,unoriented,R060333,Fluorapatite,Ca5(PO4)3F,(Ca4.29Sr0.47Na0.12Ce0.07La0.06)Σ=5((P0.99Si0.01)Σ=1O4)3F1.00,"Lovozero Massif, Kola Peninsula, U.S.S.R.",Michael Scott,RRUFF,Colorless fragment associated with red villiaumite,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060333,source_rruff_header/Fluorapatite__R060333__Raman__532__0__unoriented__Raman_Data_RAW__9123.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060333,Fluorapatite__R060333__Raman__785__0__unoriented__Raman_Data_RAW__20583,Phosphate,Fluorapatite,RRUFF database,785.0,RAW,unoriented,R060333,Fluorapatite,Ca5(PO4)3F,(Ca4.29Sr0.47Na0.12Ce0.07La0.06)Σ=5((P0.99Si0.01)Σ=1O4)3F1.00,"Lovozero Massif, Kola Peninsula, U.S.S.R.",Michael Scott,RRUFF,Colorless fragment associated with red villiaumite,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060333,source_rruff_header/Fluorapatite__R060333__Raman__785__0__unoriented__Raman_Data_RAW__20583.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060421,Fluorapatite__R060421__Raman__532__0__unoriented__Raman_Data_RAW__34947,Phosphate,Fluorapatite,RRUFF database,532.0,RAW,unoriented,R060421,Fluorapatite,Ca5(PO4)3F,(Ca4.93[box]0.07)Σ=5((PO4)2.86(CO3)0.14)Σ=3F1.00 ; C not measured but estimated by difference and charge balance,"Levant mine, St. Just, Cornwall, England",Michael Scott,RRUFF,Brown hexagonal prisms,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060421,source_rruff_header/Fluorapatite__R060421__Raman__532__0__unoriented__Raman_Data_RAW__34947.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060421,Fluorapatite__R060421__Raman__780__0__unoriented__Raman_Data_RAW__34949,Phosphate,Fluorapatite,RRUFF database,780.0,RAW,unoriented,R060421,Fluorapatite,Ca5(PO4)3F,(Ca4.93[box]0.07)Σ=5((PO4)2.86(CO3)0.14)Σ=3F1.00 ; C not measured but estimated by difference and charge balance,"Levant mine, St. Just, Cornwall, England",Michael Scott,RRUFF,Brown hexagonal prisms,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060421,source_rruff_header/Fluorapatite__R060421__Raman__780__0__unoriented__Raman_Data_RAW__34949.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040012,Anhydrite__R040012__Raman__514__0__unoriented__Raman_Data_RAW__9273,Sulfate,Anhydrite,RRUFF database,514.0,RAW,unoriented,R040012,Anhydrite,CaS^6+^O4,Ca1.00S1.00O4,"Moundhouse, Nevada, USA",University of Arizona Mineral Museum,RRUFF,White massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040012,source_rruff_header/Anhydrite__R040012__Raman__514__0__unoriented__Raman_Data_RAW__9273.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040012,Anhydrite__R040012__Raman__532__0__unoriented__Raman_Data_RAW__26317,Sulfate,Anhydrite,RRUFF database,532.0,RAW,unoriented,R040012,Anhydrite,CaS^6+^O4,Ca1.00S1.00O4,"Moundhouse, Nevada, USA",University of Arizona Mineral Museum,RRUFF,White massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040012,source_rruff_header/Anhydrite__R040012__Raman__532__0__unoriented__Raman_Data_RAW__26317.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
