materialized_spectrum_id,parent_spectrum_id,model_label,subtype_label,source_type,source_id,split_main,is_augmented,materialized_file_path,materialized_file_sha256,augmentation_seed,augmentation_parameters_json
AUG_K-Feldspar_0153_from_PARENT_0199,PARENT_0199,K-Feldspar,Celsian,Deterministic augmentation of RRUFF database,R060152,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_K-Feldspar_0153_from_PARENT_0199.csv,5134a3da8827b6314619422f56249fec9ec7e19bede5556059ade9cafde559c8,3590780318,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""gaussian_read_noise""], ""baseline_coefficients"": [-0.014633073471486568, 0.013121706433594227, 0.012572566978633404], ""detected_band_centers_cm-1"": [246.889, 306.416, 356.184, 392.291, 428.397, 463.528, 507.441, 553.306, 683.093, 751.403, 985.606], ""gamma"": 1.246513514089384, ""noise_sigma"": 0.01230640919795687}"
AUG_K-Feldspar_0154_from_PARENT_0200,PARENT_0200,K-Feldspar,Celsian,Deterministic augmentation of RRUFF database,R060152,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_K-Feldspar_0154_from_PARENT_0200.csv,a589c44e11d7e9cd420efc1f7c783d7d06e32c4f5369ad69d89bb9f82b0ff2c1,2972928318,"{""applied"": [""gamma_intensity_response"", ""gaussian_read_noise"", ""symmetric_broadening""], ""broadening_alpha"": 0.5915672709691997, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [245.914, 306.416, 357.16, 428.397, 463.528, 508.417, 984.63], ""gamma"": 1.310036746352143, ""noise_sigma"": 0.006392632929728894}"
AUG_K-Feldspar_0155_from_PARENT_0201,PARENT_0201,K-Feldspar,Celsian,Deterministic augmentation of RRUFF database,R060460,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_K-Feldspar_0155_from_PARENT_0201.csv,bc61b1f6610d5fddb556d416f8b6547c4dfb9fc502e6849af5b265cade2e0753,1267905466,"{""applied"": [""gamma_intensity_response"", ""peak_envelope_intensity_perturbation"", ""residual_baseline"", ""gaussian_read_noise"", ""weak_band_attenuation""], ""attenuation_windows"": [{""attenuation_factor"": 0.8303325639978226, ""center_cm-1"": 686.997, ""half_width_points"": 24}, {""attenuation_factor"": 0.829946850796891, ""center_cm-1"": 1124.177, ""half_width_points"": 28}], ""baseline_coefficients"": [0.007664089556783438, 0.005552622955292463, -0.015298494137823582], ""detected_band_centers_cm-1"": [247.865, 429.373, 465.479, 509.393, 554.282, 593.315, 684.069, 751.403, 972.92, 985.606, 1014.882, 1054.891], ""gamma"": 1.1816577848729122, ""noise_sigma"": 0.005750927504610803, ""peak_envelope_events"": [{""amplitude"": -0.03834097556338572, ""center_cm-1"": 247.865, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.793126108164619}, {""amplitude"": 0.03115812620283713, ""center_cm-1"": 429.373, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.818833729160463}, {""amplitude"": -0.0386727137939031, ""center_cm-1"": 465.479, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.048192146803048}, {""amplitude"": 0.03167870852753789, ""center_cm-1"": 509.393, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.45881444034966}, {""amplitude"": 0.010460789281194108, ""center_cm-1"": 554.282, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.670924477509625}, {""amplitude"": 0.03620590191403786, ""center_cm-1"": 593.315, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.460902645843439}, {""amplitude"": -0.05048085606885591, ""center_cm-1"": 684.069, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.757011205374318}, {""amplitude"": 0.05172143269364986, ""center_cm-1"": 751.403, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.300994250289083}, {""amplitude"": -0.031314981425508696, ""center_cm-1"": 972.92, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.450455631722711}, {""amplitude"": -0.0355916765677115, ""center_cm-1"": 985.606, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.902191525001186}, {""amplitude"": -0.06642944733121847, ""center_cm-1"": 1014.882, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.694842476122461}, {""amplitude"": 0.04860718067870816, ""center_cm-1"": 1054.891, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 8.020089142196653}]}"
AUG_K-Feldspar_0156_from_PARENT_0202,PARENT_0202,K-Feldspar,Celsian,Deterministic augmentation of RRUFF database,R060460,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_K-Feldspar_0156_from_PARENT_0202.csv,2b3190359991bf01815716b6c17fc06eee8b4df7ed72122b1c134c4844498ec7,3823872823,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""gaussian_read_noise""], ""baseline_coefficients"": [0.02102174609899521, 0.06631125509738922, 0.014295641332864761], ""detected_band_centers_cm-1"": [245.914, 305.44, 358.136, 391.315, 427.421, 462.552, 507.441, 552.33, 590.388, 750.427, 984.63], ""gamma"": 1.2916111901384237, ""noise_sigma"": 0.009870637545167357}"
AUG_K-Feldspar_0157_from_PARENT_0203,PARENT_0203,K-Feldspar,Celsian,Deterministic augmentation of RRUFF database,R170048,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_K-Feldspar_0157_from_PARENT_0203.csv,aa1aaaf6141a765fa925c64794059a26731e7c045c81c336386fcf9b60dae54d,1538946021,"{""applied"": [""gamma_intensity_response""], ""detected_band_centers_cm-1"": [246.889, 306.416], ""gamma"": 1.009869912623195}"
AUG_K-Feldspar_0158_from_PARENT_0204,PARENT_0204,K-Feldspar,Celsian,Deterministic augmentation of RRUFF database,R170048,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_K-Feldspar_0158_from_PARENT_0204.csv,d215cda3c69183f416366458e5d41e1ded737045b0c82e53d42cf643eee01da5,2854790424,"{""applied"": [""gamma_intensity_response""], ""detected_band_centers_cm-1"": [245.914, 304.465, 427.421, 463.528, 507.441, 683.093, 710.417, 749.451, 984.63, 1014.882], ""gamma"": 0.9240518563479744}"
AUG_K-Feldspar_0159_from_PARENT_0207,PARENT_0207,K-Feldspar,Microcline,Deterministic augmentation of RRUFF database,R040154,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_K-Feldspar_0159_from_PARENT_0207.csv,5a98de013390e43a926282b5175af0f71b98034208b46611b9c9cf6b6bfa42c8,1207851511,"{""applied"": [""residual_baseline"", ""symmetric_broadening"", ""weak_band_attenuation""], ""attenuation_windows"": [{""attenuation_factor"": 0.7784917858462383, ""center_cm-1"": 557.209, ""half_width_points"": 8}], ""baseline_coefficients"": [-0.0041940282098948956, -0.040213439613580704, -0.006036313716322184], ""broadening_alpha"": 0.3905693179659384, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [262.503, 282.996, 452.793, 474.262, 512.32, 748.475, 812.881, 996.341, 1123.201]}"
AUG_K-Feldspar_0160_from_PARENT_0208,PARENT_0208,K-Feldspar,Microcline,Deterministic augmentation of RRUFF database,R040154,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_K-Feldspar_0160_from_PARENT_0208.csv,150fce328f83eebd19a27513978e96bbd4f2caea34f7849bca20dc6f45af8c33,2346441739,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""gaussian_read_noise"", ""symmetric_broadening""], ""baseline_coefficients"": [0.01420019380748272, 0.00629005953669548, -0.009086924605071545], ""broadening_alpha"": 0.4419577403089219, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [257.624, 266.406, 284.948, 453.769, 475.238, 512.32, 650.89, 748.475, 812.881], ""gamma"": 1.0280950768304553, ""noise_sigma"": 0.0055621481287646685}"
AUG_K-Feldspar_0161_from_PARENT_0209,PARENT_0209,K-Feldspar,Microcline,Deterministic augmentation of RRUFF database,R040154,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_K-Feldspar_0161_from_PARENT_0209.csv,1fb38f8adbd12704c0399188a6fca3371bb5eafbaa7fd26bebfb19bd7904ed3b,2152088515,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""symmetric_broadening"", ""weak_band_attenuation""], ""attenuation_windows"": [{""attenuation_factor"": 0.8951434657977294, ""center_cm-1"": 538.668, ""half_width_points"": 16}, {""attenuation_factor"": 0.8644869687321697, ""center_cm-1"": 373.75, ""half_width_points"": 22}, {""attenuation_factor"": 0.9187965097616267, ""center_cm-1"": 226.397, ""half_width_points"": 24}], ""baseline_coefficients"": [-0.025140676647424698, -0.00809752568602562, -0.007486965507268906], ""broadening_alpha"": 0.5148904256096047, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [265.431, 284.948, 453.769, 475.238, 512.32, 649.915, 748.475, 811.905], ""gamma"": 1.289385018384443}"
AUG_K-Feldspar_0162_from_PARENT_0210,PARENT_0210,K-Feldspar,Microcline,Deterministic augmentation of RRUFF database,R050054,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_K-Feldspar_0162_from_PARENT_0210.csv,958134d870a5b3e42edd793ac06f6af9ac13f2119190f4bd595c610b1698f1b4,1345193579,"{""applied"": [""residual_baseline"", ""gaussian_read_noise""], ""baseline_coefficients"": [-0.00658911420032382, -0.011669671162962914, 0.017608581110835075], ""detected_band_centers_cm-1"": [257.624, 284.948, 330.812, 453.769, 476.214, 512.32, 748.475, 813.857, 994.389, 1138.814], ""noise_sigma"": 0.024229642676824082}"
AUG_Olivine_0001_from_PARENT_0250,PARENT_0250,Olivine,Fayalite,Deterministic augmentation of RRUFF database,X050077,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Olivine_0001_from_PARENT_0250.csv,35ce9d8ceb1166c3b036391820c5720c054e6a2272ce75e66bc2f7a29108b6a2,2235890894,"{""applied"": [""gamma_intensity_response"", ""peak_envelope_intensity_perturbation"", ""residual_baseline"", ""gaussian_read_noise""], ""baseline_coefficients"": [-0.016890691593289375, -0.017466552555561066, 0.0013460696209222078], ""detected_band_centers_cm-1"": [316.175, 384.484, 819.712, 937.79], ""gamma"": 1.3433275427154299, ""noise_sigma"": 0.02010115137629908, ""peak_envelope_events"": [{""amplitude"": -0.034874982860326295, ""center_cm-1"": 316.175, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 8.67873427754985}, {""amplitude"": -0.02677463300442904, ""center_cm-1"": 384.484, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 8.933107130302494}, {""amplitude"": -0.05624477116683048, ""center_cm-1"": 819.712, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.705800920722856}, {""amplitude"": -0.03433329180107446, ""center_cm-1"": 937.79, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 7.289522557777277}]}"
AUG_Olivine_0002_from_PARENT_0255,PARENT_0255,Olivine,Fayalite,Deterministic augmentation of RRUFF database,R070293,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Olivine_0002_from_PARENT_0255.csv,a208de92f8ec5d7b2422d4b6e0b9b585f20cddb46689e61404d49b6a04ac6432,1991508696,"{""applied"": [""gamma_intensity_response"", ""peak_envelope_intensity_perturbation"", ""residual_baseline"", ""gaussian_read_noise"", ""symmetric_broadening""], ""baseline_coefficients"": [-0.009860377758741379, -0.0010211666813120246, -0.00708681670948863], ""broadening_alpha"": 0.2850462920796958, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [290.803, 379.605, 813.857], ""gamma"": 1.1198969146871869, ""noise_sigma"": 0.023365927285605315, ""peak_envelope_events"": [{""amplitude"": -0.0701152076748138, ""center_cm-1"": 290.803, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.636415236363703}, {""amplitude"": 0.003700868277970934, ""center_cm-1"": 379.605, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.157832412991022}, {""amplitude"": -0.050196565046886035, ""center_cm-1"": 813.857, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.190309054764339}]}"
AUG_Olivine_0003_from_PARENT_0256,PARENT_0256,Olivine,Fayalite,Deterministic augmentation of RRUFF database,R070293,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Olivine_0003_from_PARENT_0256.csv,451a23743645f4d6a8a5eb4298b33bc478bdd7f55bb6581bd3a3eac656fd3281,284438581,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""gaussian_read_noise"", ""symmetric_broadening"", ""weak_band_attenuation""], ""attenuation_windows"": [{""attenuation_factor"": 0.8840702615510408, ""center_cm-1"": 809.954, ""half_width_points"": 34}, {""attenuation_factor"": 0.8443777442695001, ""center_cm-1"": 1031.471, ""half_width_points"": 25}, {""attenuation_factor"": 0.7624068586537653, ""center_cm-1"": 1013.906, ""half_width_points"": 11}], ""baseline_coefficients"": [0.007716973312199116, 0.010703452862799168, -0.009692108258605003], ""broadening_alpha"": 0.42357015229823325, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [311.295, 381.556, 505.489, 813.857, 932.91], ""gamma"": 1.0751590924771035, ""noise_sigma"": 0.022856351471870432}"
AUG_Olivine_0004_from_PARENT_0259,PARENT_0259,Olivine,Fayalite,Deterministic augmentation of RRUFF database,R100103,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Olivine_0004_from_PARENT_0259.csv,1c845a30a9be00a70048d4f0e8306bd73faa6a0a350f2081a6e06fb93075bec0,880417434,"{""applied"": [""gamma_intensity_response""], ""detected_band_centers_cm-1"": [240.059, 292.754, 371.798, 508.417, 552.33, 814.833, 837.277, 899.732], ""gamma"": 0.963255482480448}"
AUG_Olivine_0005_from_PARENT_0260,PARENT_0260,Olivine,Fayalite,Deterministic augmentation of RRUFF database,R100103,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Olivine_0005_from_PARENT_0260.csv,84b67038fc903a6da1f1e2576263857e29709e04cb4b8bbf222587f65ebd8f74,527952523,"{""applied"": [""peak_envelope_intensity_perturbation"", ""gaussian_read_noise"", ""symmetric_broadening"", ""weak_band_attenuation""], ""attenuation_windows"": [{""attenuation_factor"": 0.8381569545675217, ""center_cm-1"": 826.543, ""half_width_points"": 12}, {""attenuation_factor"": 0.8353023514189075, ""center_cm-1"": 213.711, ""half_width_points"": 26}, {""attenuation_factor"": 0.8697687064724366, ""center_cm-1"": 292.754, ""half_width_points"": 22}], ""broadening_alpha"": 0.33238261141212033, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [725.055, 874.36, 494.755, 1186.631, 555.257, 666.504, 704.562, 233.228, 1177.848, 371.798, 280.068, 812.881], ""noise_sigma"": 0.00718062320183934, ""peak_envelope_events"": [{""amplitude"": -0.006179247045524652, ""center_cm-1"": 725.055, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.476044949991856}, {""amplitude"": -0.02652426217235645, ""center_cm-1"": 874.36, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.45833439453942}, {""amplitude"": 0.048530068344404, ""center_cm-1"": 494.755, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 8.066774996736905}, {""amplitude"": 0.002983937856252228, ""center_cm-1"": 1186.631, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.869461658818324}, {""amplitude"": 0.07325424256474032, ""center_cm-1"": 555.257, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 7.777382011412949}, {""amplitude"": 0.07492365050325529, ""center_cm-1"": 666.504, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 8.064304010132945}, {""amplitude"": -0.0009721809927602382, ""center_cm-1"": 704.562, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.531351060866744}, {""amplitude"": -0.07421153635666833, ""center_cm-1"": 233.228, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.462841646814995}, {""amplitude"": 0.07137945442101427, ""center_cm-1"": 1177.848, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.839346055861022}, {""amplitude"": -0.04377833791586573, ""center_cm-1"": 371.798, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.611430029972224}, {""amplitude"": -0.014408344720632918, ""center_cm-1"": 280.068, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 7.78204785142745}, {""amplitude"": 0.05570082721478593, ""center_cm-1"": 812.881, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.739177547591918}]}"
AUG_Olivine_0006_from_PARENT_0262,PARENT_0262,Olivine,Forsterite,Deterministic augmentation of RRUFF database,R040018,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Olivine_0006_from_PARENT_0262.csv,f0b5f2249467eaf911b7c68d4b8e6f1094f80d1429a9c36ab4ebfa6557c69f63,108121589,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""gaussian_read_noise""], ""baseline_coefficients"": [-0.0034319856204092503, -0.03540174663066864, -0.012826545163989067], ""detected_band_centers_cm-1"": [301.537, 605.026, 823.616, 855.818, 881.191], ""gamma"": 0.8614612870703846, ""noise_sigma"": 0.02386954811638894}"
AUG_Olivine_0007_from_PARENT_0263,PARENT_0263,Olivine,Forsterite,Deterministic augmentation of RRUFF database,R040018,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Olivine_0007_from_PARENT_0263.csv,700f6ec1c80cabbd33194e1a1af6dc5d9a2ee851da231c80a56451285a0dbc5d,30225134,"{""applied"": [""gamma_intensity_response"", ""gaussian_read_noise""], ""detected_band_centers_cm-1"": [586.484, 822.64, 854.843, 918.273, 959.258], ""gamma"": 1.0227852740428593, ""noise_sigma"": 0.02355719117280021}"
AUG_Olivine_0008_from_PARENT_0264,PARENT_0264,Olivine,Forsterite,Deterministic augmentation of RRUFF database,R040018,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Olivine_0008_from_PARENT_0264.csv,17462f4ec7ba6a0b2808fd082258893fe6247638138a39debddca0bcc496561d,3454664407,"{""applied"": [""gamma_intensity_response"", ""peak_envelope_intensity_perturbation"", ""gaussian_read_noise""], ""detected_band_centers_cm-1"": [221.517, 301.537, 429.373, 584.533, 821.664, 853.867, 918.273, 959.258], ""gamma"": 1.2710807362411007, ""noise_sigma"": 0.010366207716427326, ""peak_envelope_events"": [{""amplitude"": -0.07866495425184558, ""center_cm-1"": 221.517, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.421362585525034}, {""amplitude"": 0.06554984629617251, ""center_cm-1"": 301.537, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 7.5174439370021995}, {""amplitude"": -0.06706731472176816, ""center_cm-1"": 429.373, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.5201379374414214}, {""amplitude"": -0.0025198773199935215, ""center_cm-1"": 584.533, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.242784552320671}, {""amplitude"": -0.06315395899185758, ""center_cm-1"": 821.664, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 8.910126944381762}, {""amplitude"": 0.014220680043621356, ""center_cm-1"": 853.867, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.618493156341133}, {""amplitude"": 0.007058444034451161, ""center_cm-1"": 918.273, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 7.852548382471644}, {""amplitude"": 0.06672802579522043, ""center_cm-1"": 959.258, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 7.512335175054539}]}"
AUG_Olivine_0009_from_PARENT_0265,PARENT_0265,Olivine,Forsterite,Deterministic augmentation of RRUFF database,R040052,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Olivine_0009_from_PARENT_0265.csv,4581e294f23e14ad69f7b9b025f5ac37a2d2e88c0d90e30b27c3995cf2e8e19e,2176892054,"{""applied"": [""residual_baseline""], ""baseline_coefficients"": [-0.0034252579789608717, 0.008733251132071018, 0.005835387390106916], ""detected_band_centers_cm-1"": [304.465, 608.929, 825.567, 857.77, 967.065]}"
AUG_Olivine_0010_from_PARENT_0266,PARENT_0266,Olivine,Forsterite,Deterministic augmentation of RRUFF database,R040052,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Olivine_0010_from_PARENT_0266.csv,e4c83f4431bee5e0b026ecefeccf410e77ec3b7a4509cbc13022bb656252d463,418780525,"{""applied"": [""gamma_intensity_response"", ""peak_envelope_intensity_perturbation"", ""residual_baseline"", ""gaussian_read_noise"", ""weak_band_attenuation""], ""attenuation_windows"": [{""attenuation_factor"": 0.9368628082267093, ""center_cm-1"": 517.199, ""half_width_points"": 15}, {""attenuation_factor"": 0.8095469510211494, ""center_cm-1"": 929.007, ""half_width_points"": 17}, {""attenuation_factor"": 0.7819601854228828, ""center_cm-1"": 1150.525, ""half_width_points"": 12}], ""baseline_coefficients"": [-0.0015885974280536175, -0.0062678041867911816, 0.015763303264975548], ""detected_band_centers_cm-1"": [608.929, 824.591, 856.794, 882.166, 965.113], ""gamma"": 0.8979194255874151, ""noise_sigma"": 0.014023151121327161, ""peak_envelope_events"": [{""amplitude"": -0.03795928981172944, ""center_cm-1"": 608.929, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.828948239783147}, {""amplitude"": -0.0017702229227441468, ""center_cm-1"": 824.591, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.279482016172324}, {""amplitude"": -0.040496195409889565, ""center_cm-1"": 856.794, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.732598267029022}, {""amplitude"": 0.06171090998650376, ""center_cm-1"": 882.166, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.007526066335579}, {""amplitude"": 0.058701904516495304, ""center_cm-1"": 965.113, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.053990603142855}]}"
