spectrum_id,source_type_normalized,training_role,split_v2,label_category_final,mineral_species_final,raman_qc_decision,raman_qc_reason,qc_snr_robust,qc_band_count,qc_top_band_prominence,qc_continuum_fraction,qc_spike_fraction,rruff_status,file_path
PARENT_0724,RRUFF database,visible_nir_supervised_reference,train,Mica,Paragonite,main_training_keep,passes_provenance_and_spectral_quality_checks,669.9225868124732,7,0.9999999999999999,0.3428934067698388,0.0008845643520566122,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Paragonite__R050447__Raman__785__0__unoriented__Raman_Data_RAW__15198.csv
PARENT_0725,RRUFF database,visible_nir_supervised_reference,train,Mica,Phlogopite,main_training_keep,passes_provenance_and_spectral_quality_checks,158.1516821901805,6,0.9999999999999999,0.5347533798809809,0.0009165902841429881,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Phlogopite__R040144__Raman__514__0__unoriented__Raman_Data_RAW__9616.csv
PARENT_0726,RRUFF database,visible_nir_supervised_reference,train,Mica,Phlogopite,main_training_keep,passes_provenance_and_spectral_quality_checks,858.4553559135626,5,0.9684083944743532,0.009468868302130415,0.025608732157850547,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Phlogopite__R040144__Raman__532__0__unoriented__Raman_Data_RAW__20739.csv
PARENT_0727,RRUFF database,visible_nir_supervised_reference,train,Mica,Phlogopite,main_training_keep,passes_provenance_and_spectral_quality_checks,960.8423423643789,5,0.9411979584899085,0.04472291809150405,0.02796271637816245,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Phlogopite__R040144__Raman__785__0__unoriented__Raman_Data_RAW__20741.csv
PARENT_0728,RRUFF database,visible_nir_supervised_reference,train,Mica,Phlogopite,main_training_keep,passes_provenance_and_spectral_quality_checks,157.7028844477685,8,0.9999999999999999,0.30606964643920986,0.016589861751152075,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Phlogopite__R050068__Raman__514__0__unoriented__Raman_Data_RAW__9976.csv
PARENT_0729,RRUFF database,visible_nir_supervised_reference,train,Mica,Phlogopite,main_training_keep,passes_provenance_and_spectral_quality_checks,468.95941363318315,7,0.6930309212067165,0.33010521118912983,0.010960105217010083,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Phlogopite__R050068__Raman__785__0__unoriented__Raman_Data_RAW__21253.csv
PARENT_0730,RRUFF database,visible_nir_supervised_reference,train,Mica,Phlogopite,main_training_keep,passes_provenance_and_spectral_quality_checks,343.8425599416145,8,0.9999999999999997,0.16412631158695104,0.000847816871555744,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Phlogopite__R050068__Raman__532__0__unoriented__Raman_Data_RAW__21255.csv
PARENT_0731,RRUFF database,visible_nir_supervised_reference,train,Mica,Phlogopite,main_training_keep,passes_provenance_and_spectral_quality_checks,245.48979703611909,5,0.3729765135645997,0.2426027798529524,0.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Phlogopite__R050485__Raman__785__0__unoriented__Raman_Data_RAW__7316.csv
PARENT_0732,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Mica,Phlogopite,manual_review_keep_in_metadata,phyllosilicate_without_detected_diagnostic_bands,1068.953421344756,0,0.0,0.8216752296539788,0.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Phlogopite__R050485__Raman__532__0__unoriented__Raman_Data_RAW__31635.csv
PARENT_0733,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Mica,Phlogopite,manual_review_keep_in_metadata,phyllosilicate_without_detected_diagnostic_bands,427.2968258003817,0,0.0,0.3279746470608228,0.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Phlogopite__R050485__Raman__780__0__unoriented__Raman_Data_RAW__31637.csv
PARENT_0734,RRUFF database,visible_nir_supervised_reference,train,Mica,Phlogopite,main_training_keep,passes_provenance_and_spectral_quality_checks,397.7361916818125,5,0.9184915370793171,0.23676677618219644,0.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Phlogopite__R070330__Raman__532__0__unoriented__Raman_Data_RAW__20672.csv
PARENT_0735,RRUFF database,visible_nir_supervised_reference,train,Mica,Phlogopite,main_training_keep,passes_provenance_and_spectral_quality_checks,287.2581918006679,5,0.4350265266296769,0.4335721573107392,0.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Phlogopite__R070330__Raman__785__0__unoriented__Raman_Data_RAW__20674.csv
PARENT_0249,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Olivine,Fayalite,manual_review_keep_in_metadata,rruff_identification_status_low_confidence,524.3632831546765,7,0.9999999999999961,0.009939135905068137,0.059628543499511244,The identification of this mineral has been determined only by Raman spectroscopy,d:\dyt\raman\pigeonite\data\Fayalite__X050076.4__Raman__785__0__unoriented__Raman_Data_Processed__6546.csv
PARENT_0250,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Olivine,Fayalite,manual_review_keep_in_metadata,rruff_identification_status_low_confidence,988.6266877263877,4,1.0,0.0013986019935993397,0.050049067713444556,The identification of this mineral has been determined only by Raman spectroscopy,d:\dyt\raman\pigeonite\data\Fayalite__X050077__Raman__514__0__unoriented__Raman_Data_Processed__6563.csv
PARENT_0251,RRUFF database,visible_nir_supervised_reference,val,Olivine,Fayalite,main_training_keep,passes_provenance_and_spectral_quality_checks,430.1079003533722,4,0.9999999999999999,0.020752011605795196,0.028347996089931573,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\data\Fayalite__R070157__Raman__785__0__unoriented__Raman_Data_RAW__19276.csv
PARENT_0252,RRUFF database,visible_nir_supervised_reference,val,Olivine,Fayalite,main_training_keep,passes_provenance_and_spectral_quality_checks,385.68742418194574,5,0.9999999999999999,0.02581241807377402,0.028347996089931573,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\data\Fayalite__R070157__Raman__532__0__unoriented__Raman_Data_RAW__19278.csv
PARENT_0253,RRUFF database,visible_nir_supervised_reference,val,Olivine,Fayalite,main_training_keep,passes_provenance_and_spectral_quality_checks,405.4983326341986,5,0.9999999999999998,0.006672040570391969,0.02346041055718475,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\data\Fayalite__R070374__Raman__785__0__unoriented__Raman_Data_RAW__20054.csv
PARENT_0254,RRUFF database,visible_nir_supervised_reference,val,Olivine,Fayalite,main_training_keep,passes_provenance_and_spectral_quality_checks,474.96287210278774,3,0.9811535782993352,0.012616762720458592,0.026392961876832845,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\data\Fayalite__R070374__Raman__532__0__unoriented__Raman_Data_RAW__20056.csv
PARENT_0255,RRUFF database,visible_nir_supervised_reference,train,Olivine,Fayalite,main_training_keep,passes_provenance_and_spectral_quality_checks,808.7037698129491,3,0.9949961873776434,0.014458123027411236,0.04594330400782014,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\data\Fayalite__R070293__Raman__532__0__unoriented__Raman_Data_RAW__20365.csv
PARENT_0256,RRUFF database,visible_nir_supervised_reference,train,Olivine,Fayalite,main_training_keep,passes_provenance_and_spectral_quality_checks,453.46323316959825,5,0.9999999999999998,0.011341492073774129,0.02541544477028348,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\data\Fayalite__R070293__Raman__785__0__unoriented__Raman_Data_RAW__20367.csv
PARENT_0257,RRUFF database,visible_nir_supervised_reference,val,Olivine,Fayalite,main_training_keep,passes_provenance_and_spectral_quality_checks,1287.8552856128326,3,0.9999999999999993,0.003344559275085103,0.06744868035190615,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\data\Fayalite__R100102__Raman__532__0__unoriented__Raman_Data_RAW__34377.csv
PARENT_0258,RRUFF database,visible_nir_supervised_reference,val,Olivine,Fayalite,main_training_keep,passes_provenance_and_spectral_quality_checks,146.1335832616668,5,0.999999999999991,0.04914286793180777,0.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\data\Fayalite__R100102__Raman__780__0__unoriented__Raman_Data_RAW__34379.csv
PARENT_0259,RRUFF database,visible_nir_supervised_reference,train,Olivine,Fayalite,main_training_keep,passes_provenance_and_spectral_quality_checks,174.48066740790918,5,0.9999999999999954,0.05951848903737431,0.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\data\Fayalite__R100103__Raman__532__0__unoriented__Raman_Data_RAW__34369.csv
PARENT_0260,RRUFF database,visible_nir_supervised_reference,train,Olivine,Fayalite,main_training_keep,passes_provenance_and_spectral_quality_checks,43.41857285331833,8,0.9999999999999727,0.032032110672426145,0.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\data\Fayalite__R100103__Raman__780__0__unoriented__Raman_Data_RAW__34371.csv
PARENT_0261,RRUFF database,visible_nir_supervised_reference,test,Olivine,Fayalite,main_training_keep,passes_provenance_and_spectral_quality_checks,491.78010341765923,5,0.9999999999999983,0.015985120889775856,0.04007820136852395,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\data\Fayalite__R100104__Raman__532__0__unoriented__Raman_Data_RAW__34381.csv
PARENT_0262,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Olivine,Forsterite,manual_review_keep_in_metadata,high_cosmic_spike_or_discontinuity_fraction,2188.8404014530493,4,1.0,0.05108779569150663,0.0967741935483871,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\data\Forsterite__R040018__Raman__514__0__unoriented__Raman_Data_RAW__9283.csv
PARENT_0263,RRUFF database,visible_nir_supervised_reference,train,Olivine,Forsterite,main_training_keep,passes_provenance_and_spectral_quality_checks,656.6661588158219,5,0.906444777860486,0.14586882181393002,0.05474095796676442,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\data\Forsterite__R040018__Raman__532__0__unoriented__Raman_Data_RAW__26074.csv
PARENT_0264,RRUFF database,visible_nir_supervised_reference,train,Olivine,Forsterite,main_training_keep,passes_provenance_and_spectral_quality_checks,389.2297935968011,8,0.9999999999999981,0.008437910375196558,0.043010752688172046,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\data\Forsterite__R040018__Raman__780__0__unoriented__Raman_Data_RAW__26076.csv
PARENT_0265,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Olivine,Forsterite,manual_review_keep_in_metadata,high_cosmic_spike_or_discontinuity_fraction,1002.5860651400967,5,1.0,0.13868979030571504,0.08308895405669599,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\data\Forsterite__R040052__Raman__514__0__unoriented__Raman_Data_RAW__9349.csv
PARENT_0266,RRUFF database,visible_nir_supervised_reference,train,Olivine,Forsterite,main_training_keep,passes_provenance_and_spectral_quality_checks,595.511710285921,5,0.9292753704460234,0.11017355132455987,0.05865102639296188,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\data\Forsterite__R040052__Raman__532__0__unoriented__Raman_Data_RAW__15116.csv
PARENT_0267,RRUFF database,visible_nir_supervised_reference,train,Olivine,Forsterite,main_training_keep,passes_provenance_and_spectral_quality_checks,630.2722737964147,6,0.9999999999999998,0.08159364896448695,0.06647116324535679,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\data\Forsterite__R040052__Raman__785__0__unoriented__Raman_Data_RAW__15118.csv
PARENT_0268,RRUFF database,visible_nir_supervised_reference,train,Olivine,Forsterite,main_training_keep,passes_provenance_and_spectral_quality_checks,858.472856941904,4,1.0,0.14700077514183327,0.05474095796676442,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\data\Forsterite__R040057__Raman__514__0__unoriented__Raman_Data_RAW__9395.csv
PARENT_0269,RRUFF database,visible_nir_supervised_reference,train,Olivine,Forsterite,main_training_keep,passes_provenance_and_spectral_quality_checks,884.4758394975169,6,0.9999999999999982,0.007755529844844413,0.06158357771260997,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\data\Forsterite__R040057__Raman__780__0__unoriented__Raman_Data_RAW__31759.csv
PARENT_0270,RRUFF database,visible_nir_supervised_reference,train,Olivine,Forsterite,main_training_keep,passes_provenance_and_spectral_quality_checks,1722.356778328319,5,0.9999999999999993,0.0037715569423720633,0.07820136852394917,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\data\Forsterite__R040057__Raman__532__0__unoriented__Raman_Data_RAW__31756.csv
PARENT_0271,RRUFF database,visible_nir_supervised_reference,train,Olivine,Forsterite,main_training_keep,passes_provenance_and_spectral_quality_checks,1134.027226730428,5,0.9592243025794177,0.09180128846457856,0.06256109481915934,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\data\Forsterite__R050117__Raman__514__0__unoriented__Raman_Data_RAW__10107.csv
